source_id,ra,dec,teff_gspphot,phot_g_mean_mag,bp_rp
325803334931712,44.79895169007018,1.0830050507042839,5508.3877,14.928532,0.85364056
327349523156096,44.85038715163351,1.165335407105016,4776.3613,17.657043,1.1597729
332774066427392,44.892967833928694,1.269803846580926,5637.861,17.634115,0.80430603
333396836534272,44.805225592009485,1.2721207542929394,4400.8115,17.242334,1.7721558
334973089637760,44.54933406127911,1.1186741443290333,3546.9358,18.317366,2.1782722
335114824032512,44.50573146930362,1.1157556972523734,3612.9011,18.08996,2.195078
335492781129472,44.456309302149144,1.1125628037701667,5554.16,15.886522,0.9361143
338615221943552,44.56212543792798,1.252157853694235,3433.5073,18.697601,2.0683632
339925187377024,44.36684594466637,1.1967021533578466,4695.1704,14.636201,1.2573261
341711893766272,44.50422758783126,1.2740888468306553,4644.7427,16.390985,1.1923313
344215859296000,44.595350768367744,1.2455604485127452,5368.42,18.318607,0.8863869
358543869931520,43.94624979990418,1.0671287900193687,5598.1924,17.872028,0.80513954
367138100139136,44.04742688132085,1.2521857516689292,3755.6829,16.822784,2.2796354
367958438516096,44.20347025265735,1.269827586528932,5135.0376,18.15687,0.99020195
370088742135936,43.80699252812378,1.1114672108991714,4058.8652,18.30449,1.9023151
370093037645952,43.810221952349,1.1049275764159978,4059.3555,17.14975,1.8927383
372704377758592,43.89501160111407,1.2210264317306188,4907.861,16.120934,1.0658455
374521148392064,43.739285986886514,1.1828653814396357,3849.902,18.525196,1.7140923
375895537935104,43.681888984709325,1.2369786252158361,5365.568,18.04722,0.8837471
377136783985920,43.717249374979275,1.2425005540002758,4806.672,16.26375,1.1982231
378442454064128,43.954407520336595,1.2379781286897222,5559.407,16.058659,0.8605547
382080290739584,44.02898148425173,1.3504616780588785,4502.1475,17.750635,1.3347664
382183370232192,44.03036949611241,1.3742676244759422,5709.386,17.32162,0.7580986
384489767994624,43.868656860616944,1.3842192196479441,5845.7656,17.664036,0.7484951
384554192011648,43.831452943490625,1.3749109746483945,3330.6948,18.749386,2.5455894
391980191001984,44.256240859225564,1.3180743885426665,4976.882,17.07015,1.0601444
394759034482176,44.26479424064471,1.3981094067266624,4364.038,18.384113,1.3348408
