source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,teff_gspphot
66771146429454592,57.29898892437124,24.636381429891678,7.122279602702367,20.68263911903849,-44.73938013188233,10.304679,0.8060932,5802.4233
64899017426872960,56.696182198354265,22.91437971648443,7.188082380653626,18.758200870264197,-45.00169638409588,10.343078,0.8285723,6061.983
65063707949772544,55.852346485569406,23.225742763279882,7.180158190946608,20.847828714748495,-41.444422185488314,10.357922,0.95835876,5887.9937
64981931772948480,56.575062291586306,23.486457610450035,7.179336279416077,19.818583154771783,-43.24129115752879,10.363573,1.1260824,5981.2676
68444878003882240,54.73703549837036,24.56961635010271,7.1600478835138714,20.161375137724104,-43.46365281158042,10.378874,0.8200331,5782.142
65004712279475712,56.72404434206554,23.58335393181007,7.497436461447746,20.79610781492648,-45.153767216869234,10.388345,0.8150959,5723.159
65276703968959488,56.435155513167,24.22010548147908,7.563215718435812,20.574860698295357,-47.20036506838736,10.392956,0.92116547,5743.281
69847610026687104,56.614070394987166,25.13533113169354,7.435385667487052,20.86626267854035,-45.53996049628101,10.402031,0.8369837,5743.5425
66737095928811648,56.918616532110974,24.364356080566463,7.396118503759566,19.316594733162717,-45.4554205499203,10.402332,0.8469839,5588.6978
66809491897360896,56.728918631435576,24.796134519995736,7.406586641921977,19.300650310901055,-46.34158408595681,10.408444,0.83399963,5726.425
66503449709270400,57.27555029668442,23.781037380088584,7.236496414377099,20.359244980198163,-45.959639382388794,10.430534,1.0322351,5096.467
69811639676769536,56.08380493090035,24.7959610969443,7.509212453253538,19.89864206870716,-46.56763611816304,10.473494,0.8706722,5757.872
68296890611072384,56.01485828940102,24.50404176791731,7.386998687843288,22.07258673357898,-45.87187150601032,10.5296545,0.90413,5793.7812
69840879814047872,56.26681313037545,25.257646866907518,7.428143353032573,18.647569844836685,-45.40830146952662,10.546825,0.8806629,5830.2153
69829609819915648,56.017793485618704,24.989616924403276,6.840847671650263,18.685803311061864,-47.787524177567846,10.561445,0.8635349,5558.1255
65089336018173440,55.90730074032356,23.535787848747553,7.524981265385147,19.527245020995085,-45.2924067830061,10.5763235,0.8666191,5789.686
65196370900147968,56.22443336960459,23.921085821362638,7.226440781576337,21.062076818946018,-45.346349053981676,10.590246,1.0418558,5829.675
64770241424108032,56.174349922317965,22.464346002407783,7.552546175586704,22.07658515026903,-45.371615655295926,10.5909195,0.91566277,5800.079
68322145018429952,56.05809868574246,24.779195241070113,7.33309960496548,20.641313656639063,-45.23559883830963,10.600085,0.88736725,5809.321
69883417170175488,55.95181941670089,25.189861464713644,7.496096452318164,20.27366295500377,-46.57631857711389,10.628875,1.0470848,5235.471
65232105028172160,55.88323532267292,23.673853776513997,7.433494730783139,19.924954323283515,-45.31810028461178,10.641136,0.8891134,5707.183
65119164567417856,55.21027734303729,23.418239557613678,7.563300505452855,21.697122292421838,-45.497866176963164,10.658403,0.8932123,5725.8022
68129764842889600,55.14330480576736,23.68240599457382,7.498550540761937,20.545720040636127,-45.62887996372441,10.699779,0.9111519,5697.676
66720946851771904,57.20406155769351,24.267173771028073,6.897881784660053,17.791532890139102,-47.53920278481299,10.7058525,1.0693512,5025.8174
66863058730966528,57.91861505669585,24.982962928567403,7.192075944321202,18.226768813623966,-46.381209584824255,10.70626,0.9087715,5727.5376
66832100605159424,57.07381062715844,25.04764063408678,7.499269077311336,19.516684921075115,-47.057326027126166,10.744773,0.91848373,5653.3267
66501181966524800,57.38809269499062,23.795195713242105,7.263685576556919,19.92369547226627,-43.75212075508752,10.746968,0.8867178,5760.6104
65086591535491584,56.00257297938471,23.543743984874723,7.297531268657663,19.55870683741184,-44.75242968274938,10.823086,0.98379326,5519.4424
68310359628169088,56.08555902364135,24.77265650135556,7.239818276902314,20.77951011355984,-46.36606728995916,10.84777,1.1080551,5056.8193
66581961710329984,58.60525412078834,24.35988384412902,7.343930547078326,18.209856952725627,-45.54060796174583,10.85027,0.965456,5166.2427
70252681278085376,56.064126288551066,26.331020873579526,7.252740248540545,20.03882786956428,-44.72280594741012,10.86981,0.9226103,5699.6904
66781832308018176,56.618484292947535,24.433739343907018,7.373997130574647,20.11114396745309,-43.52995455982669,10.873117,0.9607105,5172.9917
65249250535404928,56.06105910286945,24.101914672074734,7.1375867450273605,20.708631306878623,-43.43679844036549,10.878019,1.2813435,5658.263
64743646986745600,56.165358124707346,22.11312706231153,6.888913572562689,19.479151625182578,-42.89828505875798,10.885116,0.9950266,5219.879
66565365957676416,57.58720760547455,24.466545088074653,7.247913855179051,20.345935596036103,-45.482774434852004,10.915199,0.9196377,5570.739
64928605459180416,57.41426344137853,23.28990844525079,7.1996289578195904,18.62159053782709,-44.54526737973093,10.937686,0.94241905,5614.6465
64913452814489216,56.95058643018479,23.21788377589549,7.411184638689342,20.053661610566117,-45.84753613421944,10.945833,0.9447975,5467.4204
70190249631846272,55.14953166686341,26.15121397017799,6.6119204664918065,18.336844578361283,-40.73457508683807,10.966018,0.90754986,5733.7637
65150947325369600,55.36604390474277,23.70813709776343,7.45004084678047,20.259840824477635,-45.71660093350053,10.972593,0.96062183,5403.7275
69864313155605120,56.314067238891944,25.28927622486201,7.425788405396613,20.040084925306015,-45.96863991746572,11.010165,1.0158415,5623.126
70941383577307392,55.024061740434064,26.19615276144307,7.83227143212911,22.066807239079765,-48.8631447414982,11.022619,0.9944649,5435.2974
65249250537488128,56.061260404619915,24.101436538805412,6.909328975759729,18.739606376933082,-41.028878368305456,11.056349,1.2912006,5163.4443
65284469269256704,56.42449682534324,24.431316803451438,7.374518162509229,20.51139814322395,-44.71388534229041,11.090695,1.0036373,5448.3105
65754132533480064,59.10925688528594,23.784116486481206,6.556004707577402,22.748030468836106,-41.7763908411,11.106003,0.9930773,5236.8535
65289279632597760,55.96136666025569,24.24729269931756,7.480421328453063,21.607568997226135,-44.80289003132921,11.1088,0.999053,5449.3994
66502281478384000,57.35031052451207,23.83904217176717,7.299907366106098,18.987960750078393,-46.81658330836266,11.114523,0.98147297,5392.1465
63988351216124288,56.281733549259556,21.995770855943913,7.47187925817028,19.548826106331504,-48.57407659436129,11.129899,1.091155,
69904101732529408,55.86311858120914,25.387387734138116,7.173660816351542,20.239121616848287,-44.00363001302027,11.151539,1.0633583,5517.682
65247704349267584,56.05452292932521,24.030615863047565,7.594803806906587,21.404856037527303,-45.88621865204381,11.167223,1.0097103,5359.374
64172038380708224,57.58886377465197,23.09614480790089,7.505850970004721,19.608488750151913,-46.559026755660526,11.16862,1.0253668,5446.268
66570554277316992,58.348871614505505,24.064836614014734,7.264549191017467,19.43292773085072,-45.30034146560551,11.173697,0.99782753,5476.4565
66499154741977216,57.369857594799285,23.71197964151732,7.588656285513702,19.93578510797832,-47.44869758218731,11.176867,0.99851704,5387.1343
65275089060719104,56.1833687967795,24.231003278419283,7.465089779730926,21.46729347046291,-46.4541970849661,11.193486,1.007863,5464.444
65072435323295872,56.04683380132059,23.379119346046334,7.58020870179761,22.039851021011096,-46.63903879701039,11.193929,1.0334635,5191.5405
65233788655261568,55.89349233390916,23.761713579644525,7.27281753089127,22.96594039164058,-47.11639672043164,11.201932,1.057806,5212.674
65289623229979136,56.02026285603311,24.275319181164605,7.285423899385576,20.133680883909427,-45.35637699913802,11.209136,1.0527544,5216.1895
70242785673539712,56.28429366184955,26.29231185969051,7.363967286383346,19.67389418735072,-45.70708260116016,11.22545,1.009407,5481.353
63730309584280960,57.92546926970108,21.668161426743545,7.153891740925318,19.07967877684022,-43.605687635708065,11.271783,1.0521498,5418.322
64979732749686016,56.75601002050891,23.494741451278703,7.386528543828836,19.0718927796905,-45.023437835823266,11.273634,1.0054016,5225.0713
68303487680516224,56.109579035829455,24.58950062402356,7.465685925621427,19.65581279402085,-46.0475584579759,11.282754,1.0796499,5017.3403
68150861722174848,54.865972772521204,23.89479513531878,7.3887946659635775,21.164750174314186,-45.34759525391402,11.304962,1.0654497,5284.9287
65309100904545280,59.04641371219317,22.22098311857347,7.608196881475199,21.68047865362612,-46.55359218256474,11.319914,1.0690479,5238.274
64921458633614976,57.24380099864764,23.200996311525834,7.148517867410623,22.180068130415755,-41.07178833831759,11.324861,1.0807343,5128.302
66452769091505024,57.459924115814104,23.705388529695107,7.208992297855638,19.586708265427433,-44.02362241603657,11.35299,1.0198593,5164.0254
64450283540250240,55.51651081923177,22.426713907610658,7.02338554254298,19.35139522291347,-43.95137856363437,11.358484,1.2401686,4930.74
66800592725851776,56.54907922003248,24.622119094596144,7.550076412992421,21.195216191185757,-44.69592411866067,11.405896,1.0540123,5092.4785
69857235049588736,56.811777082442,25.371626043110563,7.473088690859399,19.5615504543579,-45.937804813456154,11.425433,1.0868158,5351.5063
66537981246228096,57.72961087519808,24.19724656530266,7.156892922325294,18.856737930398275,-43.38606614358302,11.425587,1.0269985,5243.9507
69876712724339456,55.951482385995824,25.004185022844748,7.435405583801451,19.85967336466963,-45.6027373395702,11.434036,1.1084728,5298.6436
69945814454871680,56.17999120209439,25.875322446353035,7.573754288408809,19.765767321605686,-45.89511551848927,11.437774,1.0962276,5253.872
70462688000922880,56.99008522853177,26.629052685627993,7.56666014095888,19.924911254896276,-47.516873975998095,11.462444,1.0760059,5223.924
64923279699744256,57.25981898022836,23.25223911265763,7.266831729278644,19.730996700492646,-44.42819858102819,11.473286,1.0477657,5233.2783
66556535504958848,57.40235505704586,24.295859565672455,7.462035109288245,18.182616410101808,-45.94347227111504,11.475932,1.0647631,5301.8823
68334235349446528,55.12811088560629,24.48711375760909,7.365111276172342,21.815461006644618,-44.1651530708225,11.509661,1.1079693,5070.7246
70049477786093056,56.53968722097999,26.138648534145094,7.485472360190818,20.089646263149955,-45.749888817886266,11.516263,1.2716522,4662.918
67411989910269696,58.38073335039643,26.527878507511392,7.630436560311867,19.15050434315496,-38.05609908255969,11.553272,1.241662,5014.5176
64804841680675200,56.72201785398287,22.880748393557024,6.817244229838197,18.982563936845033,-41.60050050840914,11.554062,1.0559464,5346.708
66808869124393600,56.65748307121974,24.747477728499646,7.632741644567266,20.422639395318274,-47.62659983841286,11.587448,1.1021786,5013.249
63876402894075904,58.470183837285894,22.41833148614529,7.449216493422733,19.46628363123858,-45.26295888165422,11.673621,1.2946749,4827.3433
65194584193758336,56.26375187558317,23.839209317701982,7.434634406907008,20.34332411764256,-45.77202907717511,11.684071,1.1114388,4979.388
68317609532996480,55.76236248275604,24.6695581256056,7.42177512010508,19.448560594792347,-46.251957092365615,11.684883,1.1234035,5032.214
66665696393227904,58.00941283208713,24.663063233764856,8.345474962373826,18.559099986463217,-40.84418627137206,11.72935,1.4317484,5820.976
66957994687842176,57.64893550920422,25.4263087706472,7.2922429808358755,18.294899007126467,-44.33948783446367,11.730169,1.2106409,5389.883
70125000491024128,55.95431715608065,25.729411137159918,7.513559806401316,21.27076048171719,-47.76507840699674,11.733715,1.1455383,4978.393
70286319462343808,56.30808797509741,26.588214023487527,7.111385113944721,19.296844078877236,-44.3324120623329,11.747271,1.1114073,5121.4565
70188733509474688,55.09128991658429,26.07179506199965,6.620755725637015,17.86365057700887,-49.73278518450759,11.785835,1.2678089,4652.856
63951826816390144,57.194234816306356,22.070022140002038,7.194924335627389,19.02461234137248,-44.79462609444941,11.799927,1.2486172,4886.2354
65787289680918528,59.38888478791151,24.052986460733216,7.284318379289529,18.76077290795085,-45.312683297975326,11.822466,1.1356583,4996.538
65030344643851776,55.74682843323108,22.90070615626523,7.734497657711125,20.034495687043652,-44.54995557137322,11.829097,1.1800528,4977.191
64095656682494720,57.91274273726911,22.750074669732147,7.284987335263736,19.604490971156867,-45.596747505378964,11.850179,1.1647711,4981.6357
65248460263511552,56.05316220658391,24.031592251729883,7.363469370053254,20.146309227148777,-45.14531743177651,11.859773,1.2780647,5316.2134
68660244843997312,55.05016853184412,25.6420688442928,7.211796482711661,18.34761443168427,-47.55173615592766,11.862063,1.2395811,5326.2183
69917635172718720,56.1832111805621,25.4990904084966,7.186533778949462,20.32485977606972,-43.83160913236325,11.862408,1.1800013,5021.1343
64888129687348736,56.920871790372274,22.929789076943766,7.488665427480883,21.143217715462345,-41.257636685383524,11.886297,1.4087353,4660.8604
66747816167123712,57.426245257389006,24.462799736001262,7.547732480662261,18.676157331737542,-46.77229142531257,11.899782,1.1820087,4875.587
65178568258674176,56.41428433449393,23.75409592071791,7.137653092351973,24.019321616889407,-45.2530098862788,11.925609,1.6230211,5075.0996
66814302260735104,56.53250842192713,24.866692057387805,6.985169861758208,20.400114505231365,-45.428114276058864,11.950156,1.3159351,
65223618172733952,56.664208814994886,24.029479832481186,7.316839029051112,20.265107296934566,-46.22769834800418,11.957084,1.2012396,4960.641
69896473870624640,55.80678409298201,25.2699292605034,7.479777791823296,20.009558000383134,-46.01546639608174,11.959438,1.2340412,5237.2964
64980278208557696,56.667776381106805,23.49753520641864,7.361204841283511,16.022889853821308,-46.94145136941275,11.961676,1.419446,5633.938
